,open,high,low,close,volume,rsi,ema_12,ema_26,macd,macd_signal,macd_hist,bb_upper,bb_middle,bb_lower,bb_width,atr,adx,obv,vwap,sma_20,sma_50,std_dev,volume_avg,volume_trend,price_change_pct,roc,macd_histogram,ema_12_prev,ema_26_prev,macd_histogram_prev,plus_di,minus_di,donchian_high_20,donchian_low_20,donchian_high_10,donchian_low_10,keltner_middle,keltner_upper,keltner_lower,supertrend,supertrend_direction,tenkan_sen,kijun_sen,senkou_span_a,senkou_span_b,chikou_span,rsi_2,sma_200,sma_5,ema_12_1h,ema_26_1h,trend_1h
2024-07-12 15:00:00,2618.612936349027,2586.7179146391854,2559.6762334269897,2566.3487965112336,3244.792243725447,41.6726789705575,2610.660402313131,2647.402741809482,-36.74233949635118,-48.86969857272364,12.127359076372464,2700.233965914781,2608.912992593565,2517.592019272349,7.00069136690008,52.14957470252922,25.93910080921327,8677.421795928758,3207.77352321447,2608.9129925935636,2739.075454747047,46.84667085961615,2558.3017133176318,-9.480383630518219,-1.9958711389649775,-1.0346973510268143,12.127359076372464,2618.717057913476,2653.887057433342,16.731538821950764,0.0,0.0,2706.885272110615,2525.0303446982607,2682.084774835567,2525.0303446982607,2627.3123424089013,2731.6114918139597,2523.013193003843,2681.600413008123,0,2603.557559766914,2615.957808404438,2842.2520051875986,3027.527567066653,2312.38117810104,0.0,3299.8191476667357,2623.1683729894135,2610.6604023131304,2647.402741809482,0
2024-07-12 16:00:00,2566.3487965112336,2488.3321244086383,2477.768123190541,2483.3654363374667,3651.7662714005473,35.83324683579324,2591.076561393798,2635.2518302930366,-44.175268899238745,-47.930812638026666,3.755543738787921,2695.752714748338,2598.2584668749373,2500.7642190015367,7.504584252594551,54.75179603239805,26.39446022597724,5025.655524528211,3206.2472968329516,2598.258466874936,2727.3373793410597,50.01349388561346,2561.3779219370153,77.48434566526801,-3.233518385598122,-5.418174843220425,3.755543738787921,2610.660402313131,2647.402741809482,12.127359076372464,0.0,0.0,2705.6276870596344,2477.768123190541,2682.084774835567,2477.768123190541,2613.6031132592407,2723.1067053240367,2504.0995211944446,2647.3055118967836,0,2579.9264490130536,2592.326697650578,2836.1462406974565,3003.2128153431922,2334.3809498362257,0.0,3294.2027254382397,2594.7161664235473,2591.076561393798,2635.2518302930366,0
2024-07-12 17:00:00,2483.3654363374667,2458.9941995870354,2431.327355028896,2456.956657386632,1813.1040559510893,34.191236124801385,2570.44273000808,2622.0447804481178,-51.6020504400376,-48.665060198428854,-2.936990241608747,2701.412350685587,2588.7989520959627,2476.1855535063382,8.700049766201394,54.557959266410386,27.190461307313598,3212.5514685771213,3205.456326796435,2588.7989520959613,2716.04625155373,57.76945455395791,2512.131729106144,70.4261041044086,-1.0634270157912518,-6.437826105787014,-2.936990241608747,2591.076561393798,2635.2518302930366,3.755543738787921,0.0,0.0,2705.6276870596344,2431.327355028896,2682.084774835567,2431.327355028896,2598.684403176135,2707.800321708956,2489.5684846433146,2608.8346551071972,0,2556.706064932231,2569.1063135697555,2813.749331403485,2997.28114759269,2320.5632866148208,0.0,3288.4548064624546,2560.9045114536766,2570.44273000808,2622.0447804481178,0
2024-07-12 18:00:00,2456.956657386632,2472.7358123552435,2446.487249180595,2462.4306489947066,1377.90882669786,34.8575736088272,2553.8254867752535,2610.221511451569,-56.39602467631539,-50.21125309400616,-6.1847715823092315,2706.959300445017,2581.8542521543286,2456.74920386364,9.691100741747867,52.535859545570254,27.693774459034696,4590.460295274981,3204.8654056537016,2581.8542521543277,2704.4877252647757,64.17753564150863,2419.1713915333066,-52.46080236652486,0.22279561145768234,-8.092152416517395,-6.1847715823092315,2570.44273000808,2622.0447804481178,-2.936990241608747,0.0,0.0,2705.6276870596344,2431.327355028896,2682.084774835567,2431.327355028896,2585.7078551588565,2690.779574249997,2480.636136067716,2608.8346551071972,0,2556.706064932231,2569.1063135697555,2762.117696986452,2944.785531473348,2252.34186240069,17.16912147871905,3282.6484313892456,2517.542895115813,2553.8254867752535,2610.221511451569,0
2024-07-12 19:00:00,2462.4306489947066,2470.2827113514354,2447.753458371591,2465.7396158603456,1206.9354186656929,35.28414739443465,2540.273814326806,2599.519148815182,-59.24533448837565,-52.018069372880056,-7.227265115495591,2711.9505338351323,2577.2218178922362,2442.49310194934,10.455344977102753,50.39253050516127,28.161136671347144,5797.395713940674,3204.3490679601405,2577.221817892235,2694.539902459418,69.11437298092335,2364.7797121256535,-57.236238689376215,0.13437807342877583,-5.837950250937951,-7.227265115495591,2553.8254867752535,2610.221511451569,-6.1847715823092315,0.0,0.0,2705.6276870596344,2431.327355028896,2682.084774835567,2431.327355028896,2574.282308558998,2675.0673695693204,2473.4972475486757,2608.8346551071972,0,2556.706064932231,2569.1063135697555,2743.4601471011715,2939.187209860467,2232.7093242776737,99.99999999772287,3276.9386937261893,2486.968231018077,2540.273814326806,2599.519148815182,0
2024-07-12 20:00:00,2465.7396158603456,2476.4292615491463,2455.764407100552,2470.775176782844,1267.0988806229138,35.97128722381474,2529.5817162431194,2589.982558294268,-60.40084205114863,-53.69462390853377,-6.706218142614858,2715.300296361661,2572.996881712707,2430.693467063753,11.061297093701118,48.26912507254934,28.477182638381354,7064.494594563588,3203.8124232085174,2572.9968817127055,2685.201443300691,73.00011142890435,2372.5816213298976,-60.949768569216054,0.2042211144318795,-3.7241087360500247,-6.706218142614858,2540.273814326806,2599.519148815182,-7.227265115495591,0.0,0.0,2705.6276870596344,2431.327355028896,2682.084774835567,2431.327355028896,2564.424486485079,2660.9627366301775,2467.8862363399803,2608.8346551071972,0,2556.706064932231,2569.1063135697555,2735.1358771620376,2920.160297456995,2193.1287306771387,99.99999999760323,3271.5133166052074,2467.853507072399,2529.5817162431194,2589.9825582942676,0
2024-07-12 21:00:00,2470.775176782844,2431.501981120732,2395.5579931855386,2418.544917792462,3033.9596706617426,32.15734869906485,2512.499131866095,2577.283473812653,-64.78434194655802,-55.91256751613862,-8.871774430419393,2722.7960595379363,2565.356262309686,2407.9164650814355,12.27430275797261,50.1939863957462,29.32366237963882,4030.5349239018456,3202.4393122312313,2565.356262309685,2675.119736280591,80.76491185650895,2438.1205123794034,-16.918021440125187,-2.113921957820142,-2.610188480379416,-8.871774430419393,2529.5817162431194,2589.982558294268,-6.706218142614858,0.0,0.0,2705.6276870596344,2395.5579931855386,2682.084774835567,2395.5579931855386,2550.531194228639,2650.919167020131,2450.1432214371466,2564.111946340374,0,2538.8213840105527,2551.2216326480766,2735.1358771620376,2920.160297456995,2193.805504892221,8.793309744174735,3265.8823367141026,2454.889403363398,2512.4991318660955,2577.2834738126526,0
2024-07-12 22:00:00,2418.544917792462,2460.948438787274,2427.93371503841,2447.3686006991957,2094.0924008643083,36.1789031089842,2502.4790501481107,2567.660149878323,-65.18109973021228,-57.766273958953356,-7.414825771258926,2722.388857097188,2557.7484046439176,2393.107952190647,12.873858285228113,49.637524581393755,29.537946985524492,6124.627324766154,3201.5306215609166,2557.7484046439167,2664.139389067886,84.45877004734538,2456.9218749447523,15.49764030315528,1.1917778617501318,-0.39024118144740383,-7.414825771258926,2512.499131866095,2577.283473812653,-8.871774430419393,0.0,0.0,2705.6276870596344,2395.5579931855386,2682.084774835567,2395.5579931855386,2540.706185321073,2639.9812344838606,2441.4311361582854,2564.111946340374,0,2509.063152816432,2550.5928401225865,2735.1358771620376,2920.160297456995,2154.5493713176725,35.561111812734964,3260.2435466519614,2452.971792025911,2502.479050148111,2567.6601498783225,0
2024-07-12 23:00:00,2447.3686006991957,2459.6590698264267,2445.0221908464914,2455.6900952427204,1441.3795142708643,37.33384655713859,2495.280749393435,2559.366071757167,-64.08532236373185,-59.03008363990905,-5.0552387238227965,2701.89711613946,2545.4711756118913,2389.0452350843225,12.290529315458974,47.13747846700387,29.73692554813262,7566.006839037018,3200.913066835732,2545.4711756118904,2653.5839225014565,80.24481434298754,2266.0944228209987,4.606305318843984,0.3400180316584622,-0.2737357803249463,-5.0552387238227965,2502.4790501481107,2567.660149878323,-7.414825771258926,0.0,0.0,2682.084774835567,2395.5579931855386,2622.568312447326,2395.5579931855386,2532.6094148374204,2626.884371771428,2438.334457903413,2564.111946340374,0,2491.137953912362,2550.5928401225865,2735.1358771620376,2920.160297456995,2184.2471595307848,99.99999999946158,3254.6891278484436,2451.6236812755137,2495.280749393436,2559.366071757167,0
2024-07-13 00:00:00,2455.6900952427204,2501.552900379424,2463.827304374102,2482.344890523411,2279.225845925512,41.01590021359145,2493.2906172595854,2553.660799073185,-60.37018181359963,-59.29810327464717,-1.0720785389524607,2694.723274175163,2539.0339579515216,2383.34464172788,12.263665535946656,47.04643037198242,29.108656424013713,9845.23268496253,3199.9765782224194,2539.0339579515207,2645.5111241562186,79.86693404827095,2195.5131279222874,88.84405997839322,1.085429929954418,0.6734399105345679,-1.0720785389524607,2495.280749393435,2559.366071757167,-5.0552387238227965,0.0,0.0,2682.084774835567,2395.5579931855386,2586.7179146391854,2395.5579931855386,2527.822317283705,2621.91517802767,2433.72945653974,2564.111946340374,0,2448.5554467824813,2550.5928401225865,2724.911247558379,2920.160297456995,2180.8290046093716,99.99999999942818,3249.383015362669,2454.9447362081264,2493.290617259586,2553.660799073185,0
2024-07-13 01:00:00,2482.344890523411,2414.836060355626,2389.7354917959237,2412.3761139033813,3874.9089508380825,35.17355802914793,2480.8422321278617,2543.1952668383847,-62.353034710522934,-59.90908956182232,-2.443945148700614,2686.4543457662953,2527.9270928740034,2369.3998399817115,12.54207475675749,50.30092811166133,29.32020650829452,5970.323734124448,3198.219925976135,2527.927092874002,2637.7550933765942,81.32276484159618,2308.223061855102,205.80951574459232,-2.8186565407225306,-2.363592747256882,-2.443945148700614,2493.2906172595854,2553.660799073185,-1.0720785389524607,0.0,0.0,2682.084774835567,2389.7354917959237,2501.552900379424,2389.7354917959237,2516.8274407712934,2617.429296994616,2416.225584547971,2553.1885604107592,0,2445.6441960876737,2547.681589427779,2687.6991143470477,2900.0916328603325,2174.5921765747107,27.586224309760453,3243.590009035826,2443.2649236322336,2480.842232127862,2543.1952668383847,0
2024-07-13 02:00:00,2412.3761139033813,2425.52754968162,2403.7255274298004,2423.1892975092483,1718.8936799390265,36.67478174794759,2471.9725498788443,2534.305935776967,-62.33338589812274,-60.393948829082404,-1.9394370690403377,2678.3340217207315,2518.4832492345367,2358.632476748342,12.694209702191147,48.265291978815476,29.314695194009268,7689.217414063474,3197.454763087042,2518.4832492345354,2630.19793761457,82.00171606754722,2314.0132081581405,-43.34487381092592,0.4482378822915134,0.1920319809906701,-1.9394370690403377,2480.8422321278617,2543.1952668383847,-2.443945148700614,0.0,0.0,2682.084774835567,2389.7354917959237,2501.552900379424,2389.7354917959237,2507.9095223653844,2604.4401063230152,2411.3789384077536,2553.1885604107592,0,2445.6441960876737,2547.681589427779,2680.2679684087607,2892.660486922045,2195.6530601902214,13.385641516500044,3237.8929106437504,2444.1937995755916,2471.9725498788443,2534.305935776967,0
2024-07-13 03:00:00,2423.1892975092483,2399.8720515624905,2374.1122095438845,2379.922883923849,3312.331737472911,33.34715906331541,2457.8110628088452,2522.8701541582177,-65.05909134937247,-61.32697733314042,-3.732114016232046,2675.291034085873,2508.0457527690983,2340.8004714523236,13.336700985787164,48.323277406426065,29.612938572234107,4376.885676590564,3195.9225921798534,2508.045752769097,2621.268618454043,85.79501905978341,2368.3540816547043,58.17505168854014,-1.7855152145922704,-2.7558462896058233,-3.732114016232046,2471.9725498788443,2534.305935776967,-1.9394370690403377,0.0,0.0,2682.084774835567,2374.1122095438845,2501.552900379424,2374.1122095438845,2495.720318704286,2592.366873517138,2399.073763891434,2531.9619627724655,0,2437.8325549616543,2539.8699483017595,2680.2679684087607,2892.660486922045,2227.1842690217936,19.99494110058434,3232.0467092238036,2430.7046562205223,2457.811062808845,2522.8701541582177,0
2024-07-13 04:00:00,2379.922883923849,2383.816204025271,2363.0373556492277,2365.307977848856,1559.3798308387932,32.28166204333796,2443.5798189688467,2511.198881839006,-67.61906287015927,-62.58539444054419,-5.033668429615076,2674.2241492459575,2498.1008701130827,2321.977590980208,14.100573859125404,46.35581818997015,30.002013206055164,2817.5058457517707,3195.190936906413,2498.100870113082,2611.7391160192847,90.34933584435504,2341.695229943323,8.186623675418359,-0.614091581442211,-3.6805180575902874,-5.033668429615076,2457.8110628088452,2522.8701541582177,-3.732114016232046,0.0,0.0,2682.084774835567,2363.0373556492277,2501.552900379424,2363.0373556492277,2483.3000957656736,2576.011732145614,2390.588459385733,2512.4942344071596,0,2432.295128014326,2534.3325213544313,2680.2679684087607,2892.660486922045,2226.0676578146717,0.0,3226.1008719084994,2412.6282327417493,2443.5798189688467,2511.1988818390055,0
2024-07-13 05:00:00,2365.307977848856,2391.028580373176,2364.888147285608,2383.866406609773,2010.028838679867,35.11668317276662,2434.393140144374,2501.7668466368405,-67.37370649246668,-63.54305685092869,-3.8306496415379883,2673.1304958229543,2490.8450474708893,2308.5595991188243,14.63643421232893,44.911862111227144,30.2061977071246,4827.534684431637,3194.2602612302853,2490.845047470889,2602.4491376993387,93.51046195473405,2315.6307915738557,-11.810896569415386,0.7846094011738414,-3.967155582996895,-3.8306496415379883,2443.5798189688467,2511.198881839006,-5.033668429615076,0.0,0.0,2682.084774835567,2363.0373556492277,2501.552900379424,2363.0373556492277,2473.830220607969,2563.653944830423,2384.0064963855148,2512.4942344071596,0,2432.295128014326,2522.5610652423975,2680.2679684087607,2892.660486922045,2200.0248202763582,55.943814068146466,3220.1325381898987,2392.932535959021,2434.393140144374,2501.7668466368405,0
2024-07-13 06:00:00,2383.866406609773,2396.4658496271427,2384.4377572353033,2386.648580399628,1135.9662575261282,35.55228059139548,2427.047823260567,2493.239567656306,-66.19174439573908,-64.07279435989076,-2.1189500358483144,2661.842224482807,2480.51845823808,2299.1946919933525,14.619828015593331,42.6038321759516,30.27196752033194,5963.5009419577655,3193.7411976663348,2480.5184582380793,2592.224525680372,93.01712944286781,2193.1976641355627,-70.68405291741277,0.11670846076528019,-1.0664810248897982,-2.1189500358483144,2434.393140144374,2501.7668466368405,-3.8306496415379883,0.0,0.0,2682.084774835567,2363.0373556492277,2501.552900379424,2363.0373556492277,2465.5272072547937,2550.7348716066967,2380.3195429028906,2512.4942344071596,0,2432.295128014326,2522.5610652423975,2680.2679684087607,2886.122413703139,2141.8267748479425,99.99999999906282,3213.8285509030593,2387.7870292582706,2427.047823260567,2493.2395676563065,0
2024-07-13 07:00:00,2386.648580399628,2359.8361694761297,2348.7216113358886,2355.886322785428,2308.112736743931,32.92056940708095,2416.0999001105456,2483.0652532214262,-66.96535311088064,-64.65130611008874,-2.314047000791902,2643.230422567049,2467.0314509190116,2290.832479270974,14.284290667020102,42.269770525079295,30.748761984921384,3655.3882052138347,3192.643632043578,2467.031450919011,2581.863373174521,90.38816528533896,2205.7275724764636,34.27897046115183,-1.2889311759944566,-2.7774542745380937,-2.314047000791902,2427.047823260567,2493.239567656306,-2.1189500358483144,0.0,0.0,2682.084774835567,2348.7216113358886,2501.552900379424,2348.7216113358886,2455.085218257711,2539.6247593078697,2370.545677207552,2481.088201981247,0,2425.1372558576563,2515.4031930857277,2679.953572146015,2886.122413703139,2119.4748625328775,8.29399597306022,3207.2441517972584,2374.326434313507,2416.0999001105456,2483.0652532214267,0
2024-07-13 08:00:00,2355.886322785428,2357.7605074823923,2351.969233327955,2355.63684137431,830.6906707362648,32.89929967179378,2406.7978910742017,2473.6261116031214,-66.8282205289197,-65.08668899385493,-1.741531535064766,2620.070754911076,2453.5125463759277,2286.9543378407793,13.577123033764046,39.66416364146202,31.19149970204015,2824.69753447757,3192.249464927218,2453.5125463759273,2570.7321022317924,85.44255815963893,2194.0688447614584,-74.92127188413721,-0.010589704974528491,-1.0204550203533502,-1.741531535064766,2416.0999001105456,2483.0652532214262,-2.314047000791902,0.0,0.0,2682.084774835567,2348.7216113358886,2501.552900379424,2348.7216113358886,2445.613944268816,2524.94227155174,2366.285616985892,2473.85736132956,0,2425.1372558576563,2515.4031930857277,2679.953572146015,2886.122413703139,2099.522982943708,0.0,3200.4817581424854,2369.469225803599,2406.7978910742017,2473.6261116031214,0
2024-07-13 09:00:00,2355.63684137431,2312.680796248983,2296.272919792724,2301.6772174276384,3415.4615836467624,28.595880709741223,2390.625479743961,2460.8891564790115,-70.26367673505047,-66.12208654209404,-4.1415901929564285,2578.6360027688947,2434.634470713109,2290.632938657323,11.82941700596292,41.0712892086137,32.19968267229818,-590.7640491691923,3190.5330867660823,2434.6344707131075,2559.941520357864,73.87122727825967,2219.9184823113283,119.02691801583578,-2.2906597060687317,-2.690168088769851,-4.1415901929564285,2406.7978910742017,2473.6261116031214,-1.741531535064766,0.0,0.0,2622.568312447326,2296.272919792724,2501.552900379424,2296.272919792724,2431.905684569656,2514.0482629868834,2349.7631061524285,2427.690725646695,0,2360.900234737172,2489.1788473141455,2679.953572146015,2860.3525153453766,2102.4766978639013,0.0,3193.518921397158,2356.743073719356,2390.6254797439615,2460.8891564790115,0
2024-07-13 10:00:00,2301.6772174276384,2348.182982323708,2336.101365367686,2341.266665804049,3138.8906824540886,35.28441665986833,2383.0318160608977,2452.028231243829,-68.99641518293129,-66.69695227026149,-2.299462912669796,2543.00105564172,2420.76715718586,2298.53325873,10.09877369601766,41.45946604343198,32.27010689384993,2548.1266332848963,3189.029401459433,2420.7671571858587,2550.720069396132,62.70466685345958,2235.7464048830916,56.16147500230036,1.7200260782289867,-1.78700201855303,-2.299462912669796,2390.625479743961,2460.8891564790115,-4.1415901929564285,0.0,0.0,2586.7179146391854,2296.272919792724,2425.52754968162,2296.272919792724,2423.2733970681697,2506.192329155034,2340.3544649813057,2427.690725646695,0,2360.900234737172,2489.1788473141455,2657.5566628520437,2860.3525153453766,2091.2015948281332,42.31944517803381,3186.899506944397,2348.2231255582105,2383.031816060898,2452.0282312438294,0
2024-07-13 11:00:00,2341.266665804049,2348.1287662601585,2331.5248731916377,2333.6016177056604,1476.7248412517943,34.608473221424276,2375.427170160092,2443.2558895002608,-67.82871934016885,-66.92330568424296,-0.9054136559258836,2517.204665592942,2409.129798245581,2301.0549308982195,8.972108304506092,39.68406797379547,32.390131762711924,1071.401792033102,3188.3204045468688,2409.1297982455803,2542.85500444747,55.44123715154411,2147.343034759409,29.997245205835554,-0.3273889390876472,-2.2226549450814037,-0.9054136559258836,2383.0318160608977,2452.028231243829,-2.299462912669796,0.0,0.0,2501.552900379424,2296.272919792724,2425.52754968162,2296.272919792724,2414.7332276050734,2494.101363552664,2335.3650916574825,2427.690725646695,0,2348.0724856776073,2489.1788473141455,2641.5122214442795,2852.6870010900384,2112.4698777749454,83.77921960792898,3180.22712553204,2337.613733019417,2375.4271701600924,2443.255889500261,0
2024-07-13 12:00:00,2333.6016177056604,2373.2221642852614,2349.4178127054593,2372.6111078589743,2962.2172528507335,40.82186530702651,2374.993929806074,2438.0229427120175,-63.029012905943546,-66.14444712858308,3.1154342226395357,2507.1394076988095,2403.5920818216564,2300.0447559445033,8.616048177249418,39.67953073135301,31.895798717064913,4033.6190448838356,3186.947342348308,2403.5920818216555,2536.005366900254,53.11865738325387,2112.8655838319182,28.3393659977611,1.6716430884062827,0.7099147744010104,3.1154342226395357,2375.427170160092,2443.2558895002608,-0.9054136559258836,0.0,0.0,2501.552900379424,2296.272919792724,2399.8720515624905,2296.272919792724,2410.7215971530636,2490.0806586157696,2331.3625356903576,2427.690725646695,0,2346.3693847099335,2489.1788473141455,2622.8546715589996,2852.6870010900384,2092.7166867803176,83.5776669986101,3173.728552861653,2340.9586900341264,2374.9939298060744,2438.022942712018,0
2024-07-13 13:00:00,2372.6111078589743,2357.892345683817,2342.6774136880304,2353.475346728659,1563.6136961527934,38.87071827130229,2371.683378563395,2431.760157824361,-60.076779260966305,-64.93091355505973,4.854134294093427,2501.120239838119,2398.418016288758,2295.715792739397,8.564163782281737,38.98339954846665,31.532524758185666,2470.0053487310424,3186.212331487401,2398.418016288757,2528.82153386475,52.68512903645466,2100.3910658420036,88.23055936897883,-0.8065275032612895,-0.09175839873474256,4.854134294093427,2374.993929806074,2438.0229427120175,3.1154342226395357,0.0,0.0,2501.552900379424,2296.272919792724,2396.4658496271427,2296.272919792724,2405.2695733031205,2483.236372400054,2327.302774206187,2427.690725646695,0,2346.3693847099335,2489.1788473141455,2622.525669607571,2852.6870010900384,2090.5087439939193,67.08972666210312,3167.286583904635,2340.526391104996,2371.6833785633953,2431.7601578243616,0
2024-07-13 14:00:00,2353.475346728659,2335.9420158567364,2318.018617893483,2334.5974239785664,1703.1438746643908,36.992261593709216,2365.977847088806,2424.562918280228,-58.58507119142223,-63.66174508233223,5.076673890910001,2493.9058110592155,2392.0263550379505,2290.1468990166854,8.518255311584864,38.73149449751731,31.541132625339774,766.8614740666517,3185.3923066016373,2392.02635503795,2521.178075228966,52.26305820011702,2116.65281824033,-50.134298602008954,-0.8021296155208524,1.4302703394579286,5.076673890910001,2371.683378563395,2431.760157824361,4.854134294093427,0.0,0.0,2501.552900379424,2296.272919792724,2396.4658496271427,2296.272919792724,2398.5388924150675,2476.001881410102,2321.075903420033,2427.690725646695,0,2346.3693847099335,2489.1788473141455,2607.299300753671,2833.389147800147,2127.5418796471668,0.0,3160.7702874598635,2347.1104324151815,2365.9778470888064,2424.5629182802286,0
2024-07-13 15:00:00,2334.5974239785664,2321.177651175519,2305.3693048260116,2307.527638549487,1935.0990194885458,34.423361649443684,2356.985507313526,2415.8936383001733,-58.90813098664739,-62.71102226319526,3.802891276547868,2486.440684293396,2384.1157561724076,2281.7908280514193,8.583889255886334,38.05268197287713,31.72129167566092,-1168.237545421894,3184.442773746629,2384.115756172407,2512.9536366965835,52.491580565511995,2153.0609982814726,-38.350862924107275,-1.1595054955105488,-1.4410587118223406,3.802891276547868,2365.977847088806,2424.562918280228,5.076673890910001,0.0,0.0,2501.552900379424,2296.272919792724,2396.4658496271427,2296.272919792724,2389.871153951679,2465.976517897433,2313.765790005925,2427.4315239193966,0,2334.747542038993,2459.4206161200254,2616.6399415515543,2820.339232953167,2138.0509529712913,0.0,3154.054967702587,2340.362626964269,2356.9855073135263,2415.8936383001737,0
2024-07-13 16:00:00,2307.527638549487,2348.50148761827,2333.8175534160227,2337.587171256378,2125.3255498209483,39.45165576017337,2354.0011479201185,2410.093159259892,-56.09201133977376,-61.387220078510964,5.295208738737202,2473.498072215338,2377.4563558960845,2281.4146395768307,8.079367352512746,38.26133676544182,31.162551181782728,957.0880043990542,3183.4363698554484,2377.4563558960836,2506.092409419818,49.26836092046523,2195.9723317413745,43.92156821980093,1.3026727049642695,0.17078980064455518,5.295208738737202,2356.985507313526,2415.8936383001733,3.802891276547868,0.0,0.0,2501.552900379424,2296.272919792724,2373.2221642852614,2296.272919792724,2384.8917270283173,2461.414400559201,2308.3690534974335,2427.4315239193966,0,2334.747542038993,2441.495417215955,2616.6399415515543,2807.4884860870307,2135.699187303044,52.61664883736702,3147.431751186013,2341.159737674413,2354.001147920119,2410.093159259892,0
2024-07-13 17:00:00,2337.587171256378,2318.1995035720593,2299.4530185750173,2312.38117810104,2150.455401242957,36.89679939013247,2347.59807564026,2402.8552347296068,-55.257159089346715,-60.16120788067811,4.904048791331398,2470.2328550076068,2372.148168911513,2274.0634828154193,8.269693047133812,38.25225218800746,31.14993695715825,-1193.367396843903,3182.38442422677,2372.1481689115126,2498.8905258221635,50.31638230295118,2151.797118270435,-27.403859417352507,-1.078291045796198,-2.538550441681331,4.904048791331398,2354.0011479201185,2410.093159259892,5.295208738737202,0.0,0.0,2501.552900379424,2296.272919792724,2373.2221642852614,2296.272919792724,2377.9859604638145,2454.4904648398297,2301.4814560877994,2423.5830176375607,0,2334.747542038993,2398.912910086074,2609.757684085676,2797.6665361968085,2116.0791412365224,54.39110953493375,3140.6029663770873,2329.1137517228262,2347.5980756402605,2402.855234729607,0
2024-07-13 18:00:00,2312.38117810104,2361.292123388179,2321.19033614775,2334.3809498362257,1841.5925616898287,40.51747561493741,2345.5646716704086,2397.783065478245,-52.21839380783649,-58.572645066109786,6.354251258273294,2459.4858470260924,2366.4987863683646,2273.5117257106367,7.858618917817071,39.01358740937399,30.09302131370733,648.2251648459257,3181.515399696318,2366.498786368364,2493.3262728785035,47.701355629560844,2139.1721263117115,17.777975865841466,0.9513903652014877,-0.8113276784043943,6.354251258273294,2347.59807564026,2402.8552347296068,4.904048791331398,0.0,0.0,2501.552900379424,2296.272919792724,2373.2221642852614,2296.272919792724,2373.8331023088062,2451.860277127554,2295.8059274900584,2423.5830176375607,0,2336.3375914301396,2398.912910086074,2586.126573331816,2774.0354254429485,2095.6556077656337,46.603993783625356,3133.835791332176,2325.2948723443396,2345.564671670409,2397.783065478246,0
2024-07-13 19:00:00,2334.3809498362257,2332.3468909357543,2317.948613585813,2320.5632866148208,1632.3717215228198,39.00375463348106,2341.71830473878,2392.0630818587324,-50.344777119952596,-56.927071476878346,6.58229435692575,2445.15320063123,2359.7424459369695,2274.331691242709,7.238989563570524,37.400640898019624,29.165187981417915,-984.1465566768941,3180.7326072744804,2359.7424459369695,2486.4168637816847,43.814792675924295,2148.721736674309,-4.15538312378435,-0.5919198073636722,-0.6011373618252769,6.58229435692575,2345.5646716704086,2397.783065478245,6.354251258273294,0.0,0.0,2501.552900379424,2296.272919792724,2373.2221642852614,2299.4530185750173,2368.7597865284265,2443.561068324466,2293.958504732387,2423.5830176375607,0,2336.3375914301396,2398.912910086074,2562.9061892509935,2750.815041362126,2068.6728055145863,61.42196324702134,3127.068656525126,2322.4880448715903,2341.7183047387803,2392.0630818587333,0
2024-07-13 20:00:00,2320.5632866148208,2261.6054395271753,2250.7904672863347,2252.34186240069,3885.941893294325,32.539913089392286,2327.968082840612,2381.7133618988773,-53.74527905826517,-56.29071299315571,2.5454339348905393,2426.1312428679435,2348.242294530833,2270.3533461937227,6.633808488886977,39.712939357338655,29.290921504339305,-4870.088449971219,3178.725948413042,2348.242294530833,2478.395931859488,39.95618743042864,2229.05753904275,100.81359424808115,-2.9398648426283813,-2.391554286365427,2.5454339348905393,2341.71830473878,2392.0630818587324,6.58229435692575,0.0,0.0,2425.52754968162,2250.7904672863347,2373.2221642852614,2250.7904672863347,2357.672365182928,2437.0982438976052,2278.2464864682506,2375.336771478771,0,2312.006315785798,2376.1716838328794,2562.9061892509935,2739.3578225480314,2051.5428952728216,0.0,3120.030293002215,2311.450889641831,2327.9680828406126,2381.7133618988782,0
2024-07-13 21:00:00,2252.34186240069,2247.350806488528,2227.781985942012,2232.7093242776737,1715.3925602094746,30.95030672005904,2313.3128892155446,2370.6760257787882,-57.36313656324364,-56.505197707173295,-0.8579388560703478,2426.384329113364,2339.2589550495477,2252.1335809857314,7.448972152120787,38.63057772172004,29.693612933668906,-6585.481010180694,3177.8247745694193,2339.2589550495477,2470.3806221277077,44.69437385353113,2121.081719511319,-19.28800929561164,-0.8716500124049009,-4.48658549586135,-0.8579388560703478,2327.968082840612,2381.7133618988773,2.5454339348905393,0.0,0.0,2425.52754968162,2227.781985942012,2373.2221642852614,2227.781985942012,2345.771123191951,2423.0322786353913,2268.509967748511,2353.4581293804304,0,2294.5370546650956,2364.667443160718,2562.9061892509935,2739.3578225480314,2074.5144566097747,0.0,3113.0630164315066,2290.4753202460897,2313.312889215545,2370.676025778789,0
