,open,high,low,close,volume,rsi,ema_12,ema_26,macd,macd_signal,macd_hist,bb_upper,bb_middle,bb_lower,bb_width,atr,adx,obv,vwap,sma_20,sma_50,std_dev,volume_avg,volume_trend,price_change_pct,roc,macd_histogram,ema_12_prev,ema_26_prev,macd_histogram_prev,plus_di,minus_di
2024-06-19 08:00:00,50262.93665423638,50934.102761838636,50513.08367458267,50628.6762293292,2032.617187893674,52.287576282594806,50235.180139104996,50443.24446631036,-208.06432720536395,-375.6607914747533,167.59646426938934,50626.10536861557,50089.974488417836,49553.8436082201,2.140671404501129,602.563169894912,13.33390126646409,19055.730482083345,51287.77478376748,50089.974488417894,51205.81235093304,275.0293384742554,1612.6928472904958,57.742299945794606,0.7276526192824262,1.4598796452233387,167.59646426938934,50163.63539542787,50428.409925268854,152.78537770111427,0.0,0.0
2024-06-19 09:00:00,50628.6762293292,50232.981233739156,49825.602606366396,50165.49542553561,1947.7624401143962,46.06811078273735,50224.45941394047,50422.67046329001,-198.21104934953473,-340.17084304970956,141.95979370017483,50629.32042718814,50107.44429868222,49585.568170176295,2.083028323676239,616.885345114047,13.484222181136786,17107.96804196895,51284.53169859826,50107.444298682276,51132.166037823685,267.7168051490086,1589.05767696049,61.97304619273585,-0.9148586103566059,0.43359002704472793,141.95979370017483,50235.180139104996,50443.24446631036,167.59646426938934,0.0,0.0
2024-06-19 10:00:00,50165.49542553561,50644.01187698193,50399.69978023283,50417.09456034111,1204.3806138486173,49.576674071785305,50254.0955903098,50422.25743344194,-168.16184313214035,-305.7690430661957,137.60719993405536,50662.509703475735,50123.56752040154,49584.62533732735,2.1504542064162897,607.0018527092092,12.959962083675638,18312.34865581757,51283.21537742677,50123.5675204016,51077.70108354089,276.4715064194641,1559.3409627234817,-38.149221244242185,0.5015382239750066,0.2648920252612097,137.60719993405536,50224.45941394047,50422.67046329001,141.95979370017483,0.0,0.0
2024-06-19 11:00:00,50417.09456034111,50787.655106662125,50475.69429658919,50682.88124895914,1227.3795031494783,53.0513593175059,50320.06261471739,50441.56290125803,-121.50028654064226,-268.91529176108503,147.41500522044277,50736.233133727874,50168.29106817952,49600.34900263116,2.2641475460127314,590.1131879671955,12.250179616678155,19539.728158967046,51282.15006651249,50168.29106817958,51036.52262950911,291.34813223678185,1548.2743352321463,-39.84570468454541,0.5271757346110517,0.02152825659160751,147.41500522044277,50254.0955903098,50422.25743344194,137.60719993405536,0.0,0.0
2024-06-19 12:00:00,50682.88124895914,50000.27872830677,49665.40450172934,49928.78401888267,2543.6756688394576,43.824046218936196,50259.865907665895,50403.579280341335,-143.71337267544004,-243.87490794395603,100.16153526851599,50736.13442956284,50168.43254649431,49600.730663425784,2.2631836565449825,620.6391564859526,12.641048046738307,16996.05249012759,51277.23523590404,50168.432546494376,50956.43012129308,291.22492122277083,1614.2591701631713,23.590608999471208,-1.487873639961923,-0.6648092164856623,100.16153526851599,50320.06261471739,50441.56290125803,147.41500522044277,0.0,0.0
2024-06-19 13:00:00,49928.78401888267,50028.05931367736,49800.92762972922,49980.92859023682,1075.7896913283805,44.542347535547634,50216.95247421527,50372.27182181508,-155.31934759980504,-226.16379587512583,70.84444827532079,50730.19075224312,50175.37654516937,49620.56233809562,2.2114999239688493,592.5314798761086,12.957199912621176,18071.84218145597,51275.27203098848,50175.376545169434,50879.69164417787,284.6136829327642,1613.6311121049664,-47.0736694673343,0.10443789565239836,-1.2794086026628793,70.84444827532079,50259.865907665895,50403.579280341335,100.16153526851599,0.0,0.0
2024-06-19 14:00:00,49980.92859023682,50042.73474674283,49189.938987756264,49808.892660226586,1318.570690432387,42.60668905117052,50154.17404129393,50330.54003206778,-176.36599077384744,-216.20423485487015,39.83824408102271,50714.33207592645,50146.49867854532,49578.66528116419,2.2646980839923456,611.1217855268559,13.940675512029108,16753.27149102358,51272.41472152578,50146.498678545395,50792.8749769807,291.29238664148886,1563.9267828257503,-32.30331054361309,-0.3442031488063213,-0.7108526733048182,39.83824408102271,50216.95247421527,50372.27182181508,70.84444827532079,0.0,0.0
2024-06-19 15:00:00,49808.892660226586,49901.10663708168,49488.61081723282,49522.31685353419,1514.1870283025978,39.52537029112537,50056.96524317705,50270.6716484727,-213.70640529564844,-215.7046689430258,1.998263647377371,50749.162177334336,50120.10376387266,49491.04535041099,2.5102039549850566,596.9342165498563,14.853902854336473,15239.084462720983,51269.057465266495,50120.103763872736,50705.62617541696,322.7001571937153,1542.2525276053047,25.723298008259142,-0.5753506881738701,-1.7747506368817278,1.998263647377371,50154.17404129393,50330.54003206778,39.83824408102271,0.0,0.0
2024-06-19 16:00:00,49522.31685353419,50449.54751301924,49984.80472653829,50075.41815773999,2463.356380402081,47.427866335732475,50059.80415310981,50256.208426936944,-196.40427382713096,-211.84458991984684,15.440316092715875,50730.714300145984,50108.01294132853,49485.31158251108,2.485436249673573,620.526819616656,14.723097527464462,17702.440843123062,51265.3981634498,50108.01294132859,50646.99323282381,319.4390569709963,1578.0981885784693,100.70046583644773,1.116872835012206,-1.198556743913659,15.440316092715875,50056.96524317705,50270.6716484727,1.998263647377371,0.0,0.0
2024-06-19 17:00:00,50075.41815773999,49874.24543112485,49524.635438625075,49829.18213334126,1408.8430395402356,44.63168129465145,50024.32384237619,50224.57684963356,-200.2530072573718,-209.52627338735184,9.273266129980044,50720.358846116855,50088.47646399254,49456.59408186823,2.523064891297139,615.5450981522457,15.154630957249756,16293.597803582827,51262.50432586269,50088.47646399261,50584.56091205187,324.14882255165634,1581.753218249862,-44.61388860227551,-0.49173034086918976,-0.19948790562120955,9.273266129980044,50059.80415310981,50256.208426936944,15.440316092715875,0.0,0.0
2024-06-19 18:00:00,49829.18213334126,49645.33807922529,49067.0761484431,49523.62277858382,1845.2386166563222,41.37205306147633,49947.292909485055,50172.6543258521,-225.3614163670427,-212.69330198329,-12.66811438375268,50732.486760545544,50056.087582818705,49379.68840509187,2.702565104025454,626.0137329198111,16.047845375500792,14448.359186926504,51257.90965638257,50056.08758281877,50517.94817294576,346.98545684769647,1608.5062207778583,71.52410285488322,-0.6132136665213062,-0.9149606150821499,-12.66811438375268,50024.32384237619,50224.57684963356,9.273266129980044,0.0,0.0
2024-06-19 19:00:00,49523.62277858382,49723.89894234351,49365.493665983384,49568.48967841596,1266.294591492988,42.041410040698324,49889.015489320576,50127.901389004975,-238.8858996843992,-217.93182152351184,-20.95407816088735,50737.018526827334,50028.87743978592,49320.73635274451,2.8309293483297524,606.8988431655481,16.732862522093324,15714.653778419492,51255.008933937024,50028.877439785996,50455.292851435865,363.2687127531067,1611.562257658449,-3.9646034390660168,0.09059696628563874,-0.4826507255452306,-20.95407816088735,49947.292909485055,50172.6543258521,-12.66811438375268,0.0,0.0
2024-06-19 20:00:00,49568.48967841596,50296.802079794434,49497.54653759582,49856.06036717568,1578.1572202367022,46.27521669556318,49883.945470529055,50107.76501701762,-223.8195464885648,-219.10936651652244,-4.7101799720423685,50736.43462122968,50032.193466724544,49327.95231221941,2.8151520279578137,620.6386073821953,16.376344010911744,17292.810998656194,51252.10749146354,50032.19346672462,50399.039210056355,361.26808957478636,1599.8757999168035,4.224721962241018,0.580148176039641,0.6739254841984899,-4.7101799720423685,49889.015489320576,50127.901389004975,-20.95407816088735,0.0,0.0
2024-06-19 21:00:00,49856.06036717568,49819.406498121425,49731.279272156,49814.538161963384,1060.3256586726807,45.7554877847764,49873.26742305741,50086.04450923583,-212.77708617841563,-217.84291044890108,5.06582427048545,50736.21539106856,50032.96728721569,49329.71918336282,2.8111389029391574,585.2202136420157,16.045291107671705,16232.485339983514,51250.03004513517,50032.96728721576,50339.40905165309,360.75866533985004,1592.1192214335301,-56.95605933804799,-0.08328416827663165,-0.5209741733055884,5.06582427048545,49883.945470529055,50107.76501701762,-4.7101799720423685,0.0,0.0
2024-06-19 22:00:00,49814.538161963384,50309.88494164729,50146.0813810659,50296.61792409399,2168.0598837343955,52.43492367222902,49938.39826937073,50101.64253996606,-163.244270595329,-206.92318247818667,43.678911882857676,50761.18607653448,50058.345988571986,49355.50590060949,2.8080835436430562,578.8006826450077,14.948070603284549,18400.54522371791,51247.13876519425,50058.34598857206,50290.371376843235,360.54935760394073,1659.574843911183,53.889384614621385,0.9677491349276535,0.9380763856446261,43.678911882857676,49873.26742305741,50086.04450923583,5.06582427048545,0.0,0.0
2024-06-19 23:00:00,50296.61792409399,50690.96606637309,50339.29458134233,50525.878069557526,1575.801689579369,55.25660068583623,50028.779777091775,50133.06739400987,-104.28761691809632,-186.3960693661686,82.10845244807228,50816.80570119892,50089.63021894738,49362.454736695836,2.9034971073772264,565.6255011903,14.3814079184469,19976.34691329728,51245.60995156782,50089.63021894745,50256.21970434583,373.0331514691558,1673.93651608121,-14.601739018728555,0.4558162256745213,2.0237923535091795,82.10845244807228,49938.39826937073,50101.64253996606,43.678911882857676,0.0,0.0
2024-06-20 00:00:00,50525.878069557526,49685.06688294172,49521.099178248034,49667.95474943266,2526.524921035289,44.595248632707765,49973.26823437499,50098.61460552267,-125.34637114767975,-174.18612972247084,48.83975857479109,50823.644045429886,50075.581862336985,49327.519679244084,2.987732364845615,596.993600484528,14.001546990938593,17449.82199226199,51240.17382854836,50075.58186233706,50200.523765634156,383.74780292455125,1740.136633561042,99.52110180431734,-1.697987947767654,0.20066189561553927,48.83975857479109,50028.779777091775,50133.06739400987,82.10845244807228,0.0,0.0
2024-06-20 01:00:00,49667.95474943266,49505.660495222284,49129.52585287552,49472.85898090685,1172.0221998540653,42.58314690684187,49896.28219537989,50052.26233703261,-155.98014165271888,-170.54493210852044,14.564790455801557,50820.52039551499,50035.02998496,49249.539574405004,3.13976192595909,592.8104073468575,14.115642881638598,16277.799792407925,51237.26778166684,50035.02998496008,50156.84909828148,402.9480784919198,1701.3759448765945,-25.734762999197393,-0.39280008510524933,-0.7686154570711423,14.564790455801557,49973.26823437499,50098.61460552267,48.83975857479109,0.0,0.0
2024-06-20 02:00:00,49472.85898090685,49555.69721030774,49109.88924682946,49265.76800871662,1285.9593479876894,40.49454409603002,49799.280012816314,49994.00349789809,-194.72348508177674,-175.3806427031717,-19.34284237860504,50761.23387463612,49964.719762560395,49168.20565048467,3.1883061322504203,582.3102327848165,14.140725283138886,14991.840444420235,51233.989384915454,49964.719762560475,50125.53575809158,408.6031180514264,1663.6546386137252,21.279659458345822,-0.41859511751716205,-1.1016265000039382,-19.34284237860504,49896.28219537989,50052.26233703261,14.564790455801557,0.0,0.0
2024-06-20 03:00:00,49265.76800871662,49794.53627929148,49122.06730208052,49469.89816009124,1204.8739384207188,43.43939186810511,49748.60588162784,49955.180880282765,-206.57499865492719,-181.6195138935228,-24.955484761404392,50737.05838641939,49925.06783785314,49113.077289286884,3.252837036510154,588.7501431009698,13.77213844103866,16196.714382840953,51231.16928883037,49925.06783785322,50091.968590331366,416.54236245519064,1620.9910155760763,-44.42616887752324,0.4143448070037081,-1.643688578127478,-24.955484761404392,49799.280012816314,49994.00349789809,-19.34284237860504,0.0,0.0
2024-06-20 04:00:00,49469.89816009124,48586.42574627352,48349.30610926224,48456.468110882975,2817.7968965280616,34.35050840122765,49549.8154553594,49844.16511958648,-294.34966422708385,-204.165543960235,-90.18412026684885,50788.305078304045,49816.45743193083,48844.609785557615,3.901713194685298,626.7388507958292,14.360254374449836,13378.917486312892,51220.90748872327,49816.4574319309,50033.666899496726,498.54732334553546,1660.2500010077954,78.81672009630985,-2.0485792105911838,-4.095742692142135,-90.18412026684885,49748.60588162784,49955.180880282765,-24.955484761404392,0.0,0.0
2024-06-20 05:00:00,48456.468110882975,49882.9333763607,49027.06209607732,49469.578645872345,2776.8001266360643,46.419733908973186,49537.47133082293,49816.41797338543,-278.9466425624996,-219.12176368068793,-59.824878881811685,50750.85936449267,49781.66159294766,48812.46382140265,3.8937943834414472,683.8621661302503,13.553055033480607,16155.717612948956,51214.49509009414,49781.66159294774,49995.79093527581,497.1879662404533,1701.701885333879,9.90590686507935,2.090764297288583,-0.3994046152314801,-59.824878881811685,49549.8154553594,49844.16511958648,-90.18412026684885,0.0,0.0
2024-06-20 06:00:00,49469.578645872345,49903.40140372586,49509.22707198049,49695.08906226064,1534.9590576443425,48.68134417090912,49561.72021258258,49807.43064663545,-245.71043405286764,-224.43949775512388,-21.27093629774376,50670.15601323507,49745.56131804364,48820.96662285221,3.7172952548675435,666.0022083961978,12.827614060943498,17690.676670593297,51211.45800179133,49745.56131804372,49973.524591828595,474.3070708533617,1718.2308075236651,30.966722118016897,0.4558567559319826,0.44919595497716625,-21.27093629774376,49537.47133082293,49816.41797338543,-59.824878881811685,0.0,0.0
2024-06-20 07:00:00,49695.08906226064,50071.005545783264,49325.0652489355,49769.24042385709,1358.0062600125582,49.43710098713574,49593.646398932506,49804.601741244456,-210.95534231195052,-221.7426666664892,10.787324354538697,50518.98022553236,49699.879276788546,48880.77832804473,3.2961888868263705,671.7120718570242,11.913030464160375,19048.682930605853,51208.81524676642,49699.87927678862,49958.17668856987,420.1899207854946,1724.7621453668191,5.602580838780802,0.14921265460163813,1.0219518247465142,10.787324354538697,49561.72021258258,49807.43064663545,-21.27093629774376,0.0,0.0
2024-06-20 08:00:00,49769.24042385709,50453.48195578337,49964.676257123625,50256.991558765134,2122.010606103187,54.21357458211899,49695.69950044522,49838.11209809784,-142.4125976526193,-205.87665286371524,63.46405521109594,50565.668547502326,49716.28965378267,48866.91076006301,3.4169037940466405,672.6070332905425,11.549439284735788,21170.69353670904,51206.09569859593,49716.28965378274,49954.40348206305,435.7221788309613,1703.678892230006,76.11888998815921,0.9800252741535509,1.5910552233739272,63.46405521109594,49593.646398932506,49804.601741244456,10.787324354538697,0.0,0.0
2024-06-20 09:00:00,50256.991558765134,51240.2780213555,51217.19013030844,51223.525307575765,3400.6767549617716,61.89527939673178,49930.74962461915,49940.735298799904,-9.98567418075254,-166.6984571271227,156.71278294637017,50849.096447911295,49778.41948964961,48707.74253138793,4.301771608013021,694.7984210976729,12.083268515348502,24571.370291670813,51206.187890683315,49778.41948964969,49982.46113968866,549.2456906214743,1819.923245411675,20.685659039226834,1.9231826634120486,5.710398022325802,156.71278294637017,49695.69950044522,49838.11209809784,63.46405521109594,0.0,0.0
2024-06-20 10:00:00,51223.525307575765,51600.553144339916,51022.18980631471,51597.069505090876,1922.8301136742741,64.38239110012324,50187.10652930711,50063.426721488126,123.67980781898223,-108.62280413790171,232.30261195688394,51200.37673160502,49867.82833189283,48535.27993218064,5.344320955159638,686.4816294496395,12.929781324846923,26494.200405345087,51206.68646518943,49867.828331892895,50023.56611586078,683.5829056011671,1850.1362165737696,-30.75374438261519,0.729243438970939,4.300604366267513,232.30261195688394,49930.74962461915,49940.735298799904,156.71278294637017,0.0,0.0
2024-06-20 11:00:00,51597.069505090876,52293.58958980285,51908.10178083502,52005.80687966677,1952.1243045790357,66.92621720216178,50466.9065832086,50207.30673320506,259.5998500035348,-34.97827330961441,294.5781233131492,51605.794278302295,49992.002833199454,48378.21138809661,6.456198406322419,687.1986619683775,14.3222974739356,28446.324709924123,51208.859251602546,49992.00283319953,50067.36265141444,827.8575437248572,1872.0330803875918,27.177613947234835,0.7921716843542148,4.649791077969789,294.5781233131492,50187.10652930711,50063.426721488126,232.30261195688394,0.0,0.0
2024-06-20 12:00:00,52005.80687966677,52153.862776529066,51935.96246959801,52075.828840534945,1095.5515398558628,67.35634356102324,50714.43308433573,50345.71577819246,368.7173061432695,45.760842580962375,322.95646356230714,51944.422066806386,50092.0233673392,48239.62466787201,7.395982733151005,653.6773508942831,15.615348183803658,29541.876249779987,51210.054159588886,50092.02336733928,50100.81563555462,950.2604825389491,1803.6428383602808,-19.326473513772193,0.13464258141440144,4.634566244198068,322.95646356230714,50466.9065832086,50207.30673320506,294.5781233131492,0.0,0.0
2024-06-20 13:00:00,52075.828840534945,52231.134126430385,51646.478342010094,52032.50904991176,1007.3061210120787,66.77774057296273,50917.214002116656,50470.66342794945,446.55057416720956,125.91878889821182,320.63178526899776,52232.48877507199,50202.189713167725,48171.89065126346,8.088488065976666,648.7472390032837,16.33079731770575,28534.570128767908,51211.03941996689,50202.1897131678,50136.477639209144,1041.5214428836591,1783.565992433873,-52.53058028480484,-0.08318598395397059,3.532876593041845,320.63178526899776,50714.43308433573,50345.71577819246,322.95646356230714,0.0,0.0
2024-06-20 14:00:00,52032.50904991176,51949.795090348656,51415.36778027342,51850.383642200075,1537.7142785025555,64.27778692839114,51060.77856212949,50572.86492530134,487.913636828147,198.31775848419886,289.59587834394813,52444.36739004692,50318.527756348536,48192.68812265015,8.449530335991101,646.4896697629307,16.6160710629208,26996.85585026535,51212.08126596843,50318.527756348616,50162.09322645423,1090.5327220870156,1768.1897755261841,-54.78210987683709,-0.350022343794687,1.2237703884304896,289.59587834394813,50917.214002116656,50470.66342794945,320.63178526899776,0.0,0.0
2024-06-20 15:00:00,51850.383642200075,51779.62103848626,51496.65553703004,51524.294679928804,1895.350235294406,59.95024352929706,51132.088734098616,50643.34120342189,488.7475306767228,256.4037129227037,232.34381775401914,52574.83735247923,50416.31800642418,48257.79866036913,8.562780589332233,625.5781294348666,16.88096811204906,25101.505614970945,51213.0238334445,50416.318006424255,50196.257135647844,1107.2970608021753,1799.6425577162554,-1.4291370924786273,-0.6289036635128697,-0.14104449314682466,232.34381775401914,51060.77856212949,50572.86492530134,289.59587834394813,0.0,0.0
2024-06-20 16:00:00,51524.294679928804,51598.07109468648,51182.060544339365,51257.262997139325,1490.3633175988991,56.590286040044525,51151.346313027956,50688.8168918454,462.52942118255305,297.62885457467354,164.9005666078795,52658.52731562753,50486.378137922366,48314.2289602172,8.604892083053088,610.6090166428842,16.589614313593138,23611.142297372047,51213.27690710596,50486.37813792244,50219.509793071535,1114.2890169100979,1795.252862584365,-23.65428194797834,-0.5182636355301695,-1.439346733451241,164.9005666078795,51132.088734098616,50643.34120342189,232.34381775401914,0.0,0.0
2024-06-20 17:00:00,51257.262997139325,51146.59287372738,50620.354409436055,50721.6518328089,1647.78917009548,50.4790944652626,51085.23946991733,50691.24910969455,393.9903602227787,316.9011557042946,77.08920451848411,52683.663292830235,50531.73382146464,48379.80435009904,8.517140848436558,612.4875574329118,15.454414179075275,21963.35312727657,51212.469914877045,50531.73382146472,50238.174623859726,1103.9165264147375,1824.626038155505,50.40727068963573,-1.044946868037644,-2.600394535961714,77.08920451848411,51151.346313027956,50688.8168918454,164.9005666078795,0.0,0.0
2024-06-20 18:00:00,50721.6518328089,50910.56142778565,50322.42173519246,50706.084115459016,1151.3015332628727,50.309039219657095,51026.907876923746,50692.34799901044,334.559877913307,320.43290014609704,14.12697776720995,52702.59024389345,50552.20713103289,48401.82401817233,8.507573595300004,610.7484242300745,14.716186275309438,20812.051594013697,51211.63933441888,50552.20713103296,50253.777217117175,1103.1232612395033,1773.7881206319294,14.295099498265351,-0.030692449451763526,-2.549223473310458,14.12697776720995,51085.23946991733,50691.24910969455,77.08920451848411,0.0,0.0
2024-06-20 19:00:00,50706.084115459016,50461.95068144286,49715.88275076614,50042.29586075519,2118.472754030996,43.569229088965216,50875.429105205505,50644.19598876931,231.23311643619672,302.59294340411697,-71.35982696792024,52689.89579438654,50528.02802059277,48366.160246799,8.55710328894172,637.8522056917033,14.792426738383295,18693.5788399827,51208.57466805121,50528.02802059285,50257.78216199756,1109.0147679883908,1800.9216738545103,37.767645371283784,-1.3090899569218606,-3.487125175238459,-71.35982696792024,51026.907876923746,50692.34799901044,14.12697776720995,0.0,0.0
2024-06-20 20:00:00,50042.29586075519,50242.899204739355,49811.73440348383,50133.82335910421,950.8644580214379,44.66993060738263,50761.33591349761,50606.390608794114,154.94530470349855,273.0634156639933,-118.11811096049473,52685.480815422576,50551.32145107635,48417.162086730124,8.443535413457662,623.0888196605475,14.863221454094733,19644.44329800414,51207.191726407116,50551.32145107643,50252.72962932549,1094.800653856597,1722.1386507038176,-49.83172817799875,0.18290027820404564,-2.698671237446848,-118.11811096049473,50875.429105205505,50644.19598876931,-71.35982696792024,0.0,0.0
2024-06-20 21:00:00,50133.82335910421,50463.89492697852,50015.503458301886,50134.29237001678,1123.0450655303976,44.6758856392711,50664.86767603902,50571.42036888468,93.4473071543398,237.1401939620626,-143.6928868077228,52670.64038347037,50584.39312053185,48498.145857593336,8.248580774577771,610.610437447411,14.55397205398457,20767.488363534536,51205.76443839956,50584.393120531924,50254.41117378608,1070.222264433285,1719.6897939876344,-24.646222013856477,0.0009355179420689197,-2.190851718292519,-143.6928868077228,50761.33591349761,50606.390608794114,-118.11811096049473,0.0,0.0
2024-06-20 22:00:00,50134.29237001678,50263.3153093712,50202.779323768526,50208.319234635586,1155.5416873914585,45.66981417206204,50594.629454284644,50544.523988569934,50.10546571471059,199.7332483125922,-149.6277825978816,52637.53052487784,50631.520681827795,48625.51083877775,7.923956523668162,576.2113304407688,14.266811896739418,21923.030050925994,51204.32969011153,50631.52068182787,50252.232866306345,1029.0613365166323,1713.168910957823,-29.87320778880338,0.14765714467943614,-1.012058124339854,-149.6277825978816,50664.86767603902,50571.42036888468,-143.6928868077228,0.0,0.0
2024-06-20 23:00:00,50208.319234635586,50132.91723202395,49502.809720687306,50014.035808897,1490.512426481806,43.46287569671421,50505.307354994235,50505.22856785342,0.07878714081743965,159.80235607823724,-159.7235689374198,52615.127004480346,50658.72756426808,48702.32812405582,7.723839639399867,585.4469149770196,14.912568597162139,20432.51762444419,51201.84207296953,50658.727564268156,50248.11534888307,1003.6117368417764,1727.450835360877,29.46325384085826,-0.3869546495485099,-1.3648230160826502,-159.7235689374198,50594.629454284644,50544.523988569934,-149.6277825978816,0.0,0.0
2024-06-21 00:00:00,50014.035808897,51490.08203203486,50937.85152192904,51275.78252480468,4070.642158966792,57.744198584323456,50623.841996503535,50562.30663873869,61.53535776484205,140.1489564155582,-78.61359865071614,52489.1237975567,50799.69328496417,49110.262772371636,6.651341389466907,649.0611512742222,14.205310702061514,24503.15978341098,51202.009529061535,50799.69328496425,50270.202991337945,866.6595666324523,1790.0930984828137,92.14984715858346,2.5227852451835675,2.464888236706231,-78.61359865071614,50505.307354994235,50505.22856785342,-159.7235689374198,0.0,0.0
2024-06-21 01:00:00,51275.78252480468,52136.427535243136,51694.209427983245,51852.3103682181,2152.976716094797,62.415867349254164,50812.83713061347,50657.86247055198,154.97466006148898,143.11409714474433,11.860562916744641,52551.36192480623,50918.829871081456,49286.29781735668,6.412292104347614,664.1742840716676,14.263532311136442,26656.136499505777,51203.87787201869,50918.829871081536,50304.99534792087,837.4712730995562,1758.9019279557501,126.42309300052278,1.1243667381078515,3.427799625024641,11.860562916744641,50623.841996503535,50562.30663873869,-78.61359865071614,0.0,0.0
2024-06-21 02:00:00,51852.3103682181,52064.85206847463,51257.03146879561,51354.016548693224,1968.145351131754,56.5922533203903,50896.09550262574,50709.42943930319,186.6660633225547,151.8244903803064,34.84157294224829,52543.20729408085,51001.77624540308,49460.34519672531,6.044617117885974,674.4347351864784,13.7319366290444,24687.99114837402,51204.75091415806,51001.77624540316,50336.280882326675,790.7374435832756,1780.561242630121,75.25079015437623,-0.9609867255409688,2.432913921820723,34.84157294224829,50812.83713061347,50657.86247055198,11.860562916744641,0.0,0.0
2024-06-21 03:00:00,51354.016548693224,51529.943518936765,51014.023521383715,51465.21265874832,1114.447868280054,57.54422306080069,50983.65198818306,50765.41338148431,218.23860669875285,165.1073136439957,53.13129305475715,52531.002844683164,51086.57485714764,49642.14686961212,5.654824155170102,663.1122539269478,12.926045020473314,25802.439016654076,51204.93410317151,51086.574857147716,50369.60390045883,740.9759231741306,1768.3833230434957,-3.556238564111902,0.21652855517086955,2.5033569003554357,53.13129305475715,50896.09550262574,50709.42943930319,34.84157294224829,0.0,0.0
2024-06-21 04:00:00,51465.21265874832,51724.10044972522,50886.854082286416,51230.85810864595,1342.9182516029186,54.81568972750145,51021.6836990235,50799.890768681464,221.79293034203874,176.4444369836043,45.34849335843444,52529.330554892374,51135.26818464168,49741.20581439099,5.45244962915593,675.5504048920805,12.414737349994605,24459.52076505116,51205.060778036495,51135.26818464177,50398.44018469239,715.1389066618992,1729.4287053184823,-9.90224383618642,-0.45536496984148744,2.4329616278086608,45.34849335843444,50983.65198818306,50765.41338148431,53.13129305475715,0.0,0.0
2024-06-21 05:00:00,51230.85810864595,51211.648062499655,50773.36923127269,50832.00673981418,1992.9095954983884,50.432777253421314,50992.502628375914,50802.26972950611,190.23289886980638,179.2021293608447,11.030769508961669,52515.23241683949,51115.692256253606,49716.15209566772,5.475970680665733,659.974581497879,11.781579887519005,22466.61116955277,51204.40146099035,51115.692256253686,50417.07645024768,717.9489538127357,1659.040347345313,-51.041886816103045,-0.7785373572816723,-0.8654685762734649,11.030769508961669,51021.6836990235,50799.890768681464,45.34849335843444,0.0,0.0
2024-06-21 06:00:00,50832.00673981418,50458.75803073267,50186.098460274035,50305.058243370586,2000.423569167488,45.28144077910341,50886.74195375971,50765.439249051626,121.30270470808318,167.6222444302924,-46.319539722209214,52474.8544611593,51051.09169316759,49627.328925175876,5.577795579961172,658.9698456437548,11.460136345536295,20466.18760038528,51202.19864066625,51051.09169316768,50424.19917748229,730.3748892272159,1662.920020119974,-7.085684939687575,-1.036647046300565,-2.9839598541705037,-46.319539722209214,50992.502628375914,50802.26972950611,11.030769508961669,0.0,0.0
2024-06-21 07:00:00,50305.058243370586,50687.95835274152,50414.51328176711,50494.44686038453,1190.608682188299,47.3624457687488,50826.38886247122,50745.36573877999,81.02312369122956,150.30242028247983,-69.27929659125027,52348.08800943783,50975.52369220348,49602.959374969134,5.3851896667979755,639.250578767125,10.838934454223496,21656.79628257358,51201.210785656134,50975.52369220356,50428.410184121036,704.1106381587382,1624.844239000437,-39.506059270284254,0.37648026585657135,-1.6738119938362717,-69.27929659125027,50886.74195375971,50765.439249051626,-46.319539722209214,0.0,0.0
2024-06-21 08:00:00,50494.44686038453,50469.39285609807,49718.89956492834,50235.01659158769,1269.371720935994,44.84640563096763,50735.40851310452,50707.562098247225,27.846414857296622,125.8112191974432,-97.96480434014657,52194.04890294502,50883.48307975612,49572.91725656723,5.151242579580018,648.9860585306297,11.102453923588868,20387.42456163759,51199.54670013728,50883.483079756195,50419.67106681862,672.3060817820813,1633.5352480544439,13.90139970342772,-0.5137798013990613,-2.390344863272442,-97.96480434014657,50826.38886247122,50745.36573877999,-69.27929659125027,0.0,0.0
2024-06-21 09:00:00,50235.01659158769,50811.19175676127,50349.73185301465,50640.6662014313,1784.7171503658867,49.37500151590752,50720.832772847105,50702.60684663123,18.225926215876825,104.29416060112992,-86.06823438525309,52016.36770759438,50813.8909373321,49611.41416706982,4.732866340604665,643.7852804336973,10.854909289768145,22172.141712003475,51198.22756972558,50813.89093733217,50427.22565776252,616.8575675822676,1672.4057995221342,32.89842090057478,0.8075036844150896,-1.152024246720651,-86.06823438525309,50735.40851310452,50707.562098247225,-97.96480434014657,0.0,0.0
2024-06-21 10:00:00,50640.6662014313,51123.23145809754,51016.87220343193,51060.19297084929,1799.4425775990644,53.61674380542848,50773.04203407821,50729.09470768442,43.94732639379072,92.22479375966208,-48.27746736587136,51886.57557878177,50774.381403764564,49662.18722874736,4.380926539204447,632.2695644503079,10.19561939351359,23971.58428960254,51197.936327417534,50774.38140376464,50435.85599259293,570.5435734364313,1685.4922144769596,-9.707766892002024,0.8284384880508089,0.44890266127617373,-48.27746736587136,50720.832772847105,50702.60684663123,-86.06823438525309,0.0,0.0
